idItem,Autor,Data_traducao,Versao_Uniclass,versao_secclas,code_tabela,tabela_id,nivel_item,Group,Subgroup,Section,Object,code_item,title_item,titulo_SECClasS,review,descricao_SECClasS,especialidade,keywords
1000,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,1,20,,,,En_20,"Administrative, commercial and protective service entities","Entidades de serviços administrativos, comerciais e de proteção",false,,Genérico,
1001,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,20,10,,,En_20_10,Legislative entities,Entidades legislativas,false,,Genérico,
1002,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,10,45,,En_20_10_45,Governmental buildings,Edifícios governamentais,false,,Genérico,
1003,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,20,15,,,En_20_15,Administrative office entities,Entidades administrativas,false,,Genérico,
1004,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,15,10,,En_20_15_10,Multiple occupation office buildings,Edifícios de escritórios com várias ocupações,false,,Genérico,
1005,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,15,70,,En_20_15_70,Single occupation office buildings,Edifícios de escritórios de ocupação única,false,,Genérico,
1006,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,20,20,,,En_20_20,Secular representative entities,Entidades representativas seculares,false,,Genérico,
1007,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,20,10,,En_20_20_10,Buildings for representatives of nation states abroad,Edifícios representativos da nação no estrangeiro,false,,Genérico,
1008,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,20,40,,En_20_20_40,Local government buildings,Edifícios do governo local,false,,Genérico,
1009,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,20,50,,En_20_20_50,National government buildings,Edifícios do governo nacional,false,,Genérico,
1010,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,20,70,,En_20_20_70,Regional government buildings,Edifícios do governo regional,false,,Genérico,
1011,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,20,45,,,En_20_45,Motor vehicle maintenance and fuelling entities,Entidades de manutenção e abastecimento de veículos motorizados,false,,Genérico,
1012,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,45,50,,En_20_45_50,Motor vehicle fuelling and charging entities,Entidades de abastecimento e carregamento de veículos motorizados,false,,Genérico,
1013,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,45,54,,En_20_45_54,Motor vehicle servicing and repair entities,Entidades de manutenção e reparo de veículos motorizados,false,,Genérico,
1014,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,20,50,,,En_20_50,Commercial entities,Entidades comerciais ,false,,Genérico,
1015,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,50,5,,En_20_50_05,Auction buildings,Edifícios de leiloeiras,false,,Genérico,
1016,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,50,22,,En_20_50_22,Department stores,Loja de departamento,false,,Genérico,
1017,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,50,29,,En_20_50_29,Financial and professional services buildings,Edifícios de serviços financeiros e profissionais,false,,Genérico,
1018,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,50,50,,En_20_50_50,Markets,Mercados,false,,Genérico,
1019,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,50,53,,En_20_50_53,Mixed use buildings,Edifícios de uso misto,false,,Genérico,
1020,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,50,55,,En_20_50_55,Motor vehicle sales entities,Entidades de vendas de veículos motorizados,false,,Genérico,
1021,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,50,80,,En_20_50_80,Shop units,Lojas,false,,Genérico,
1022,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,50,85,,En_20_50_85,Supermarkets,Supermercados,false,,Genérico,
1023,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,50,97,,En_20_50_97,Wholesale buildings,Edifícios de venda por atacado,false,,Genérico,
1024,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,20,55,,,En_20_55,Postal communications entities,Entidades de comunicação postal,false,,Genérico,
1025,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,55,65,,En_20_55_65,Post office buildings,Edifícios de correios,false,,Genérico,
1026,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,55,80,,En_20_55_80,Sorting office buildings,Edifícios de triagem do correio ,false,,Genérico,
1027,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,20,60,,,En_20_60,Military entities,Entidades militares,false,,Genérico,
1028,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,60,2,,En_20_60_02,Air force buildings,Edifícios da Força Aérea,false,,Genérico,
1029,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,60,10,,En_20_60_10,Army buildings,Edifícios do Exército / Edifícos Militares do Exército,false,,Genérico,
1030,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,60,56,,En_20_60_56,Navy buildings,Edifícios da Marinha / Edifícos Militares da Marinha,false,,Genérico,
1031,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,20,65,,,En_20_65,Law enforcement operational entities,Entidades das forças de segurança pública,false,,Genérico,
1032,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,65,9,,En_20_65_09,Police buildings,Edifícios da polícia,false,,Genérico,
1033,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,20,70,,,En_20_70,Judicial entities,Entidades judiciais,false,,Genérico,
1034,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,70,40,,En_20_70_40,Law court buildings,Tribunais,false,,Genérico,
1035,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,20,75,,,En_20_75,Detention entities,Entidades de detenção,false,,Genérico,
1036,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,75,10,,En_20_75_10,Detention buildings,Estabelecimento prisional,false,,Genérico,
1037,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,20,80,,,En_20_80,Weapons training ranges,Carreiras de tiro,false,,Genérico,
1038,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,80,29,,En_20_80_29,Firing range buildings,Carreiras de tiro interiores,false,,Genérico,
1039,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,80,30,,En_20_80_30,Exterior firing ranges,Carreiras de tiro exterior,false,,Genérico,
1040,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,20,85,,,En_20_85,Security entities,Entidades de segurança,false,,Genérico,
1041,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,85,15,,En_20_85_15,Security control buildings,Edifícios de controlo de segurança,false,,Genérico,
1042,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,85,30,,En_20_85_30,Security fences,Cercas de segurança,false,,Genérico,
1043,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,20,90,,,En_20_90,Incident support entities,Entidades de suporte à emergência,false,,Genérico,
1044,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,90,10,,En_20_90_10,Fire and rescue training buildings,Edifícios de treino de combate a incêndio e salvamento ,false,,Genérico,
1045,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,20,90,15,,En_20_90_15,Fire station buildings,Quarteis de bombeiros,false,,Genérico,
1046,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,1,25,,,,En_25,"Cultural, educational, scientific and information entities","Entidades culturais, educacionais, científicas e de informação",false,,Genérico,
1047,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,25,5,,,En_25_05,Commemoration entities,Entidades comemorativas,false,,Genérico,
1048,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,5,35,,En_25_05_35,Gardens of remembrance,Jardins memoriais,false,,Genérico,
1049,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,5,50,,En_25_05_50,Memorials,Memoriais,false,,Genérico,
1050,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,5,55,,En_25_05_55,Monuments,Monumentos,false,,Genérico,
1051,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,25,10,,,En_25_10,Educational entities,Entidades educacionais,false,,Genérico,
1052,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,10,10,,En_25_10_10,Preschool educational buildings,Edifícios de ensino pré-escolar,false,,Genérico,
1053,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,10,20,,En_25_10_20,Infant educational buildings,Edifícios de ensino infantil ,false,,Genérico,
1054,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,10,30,,En_25_10_30,Primary educational buildings,Edifícios de ensino primário ,false,,Genérico,
1055,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,10,40,,En_25_10_40,Secondary educational buildings,Edifícios de ensino secundário,false,,Genérico,
1056,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,10,50,,En_25_10_50,Pre-tertiary educational buildings,Edifícios de ensino pré-terciário,false,,Genérico,
1057,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,10,60,,En_25_10_60,Tertiary educational buildings,Edifícios de ensino superior,false,,Genérico,
1058,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,10,70,,En_25_10_70,Adult educational buildings,Edifícios educacionais para adultos,false,,Genérico,
1059,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,25,30,,,En_25_30,Scientific and laboratory entities,Entidades científicas e laboratoriais,false,,Genérico,
1060,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,30,40,,En_25_30_40,Laboratory buildings,Edifícios de laboratórios,false,,Genérico,
1061,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,30,50,,En_25_30_50,Meteorological stations,Estações meteorológicas,false,,Genérico,
1062,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,30,60,,En_25_30_60,Observatory buildings,Observatórios,false,,Genérico,
1063,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,30,66,,En_25_30_66,Observatory antennas,Antenas de observatório,false,,Genérico,
1064,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,30,70,,En_25_30_70,Research buildings,Edifícios de Investigação,false,,Genérico,
1065,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,30,77,,En_25_30_77,Seed banks,Banco de sementes ,false,,Genérico,
1066,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,30,90,,En_25_30_90,Triangulation pillars,Pilares de triangulação,false,,Genérico,
1067,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,25,50,,,En_25_50,Exhibition entities,Entidades de exposição,false,,Genérico,
1068,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,50,2,,En_25_50_02,Art exhibition buildings,Edifícios de exposição de arte ,false,,Genérico,
1069,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,50,4,,En_25_50_04,Art installations,Instalações de arte,false,,Genérico,
1070,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,50,15,,En_25_50_15,Collection exhibition buildings,,false,,Genérico,
1071,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,50,29,,En_25_50_29,Fauna exhibition buildings,Edifícios expositivos de coleções,false,,Genérico,
1072,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,50,30,,En_25_50_30,Fauna exhibition grounds,Edifícios expositivos para animais,false,,Genérico,
1073,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,50,31,,En_25_50_31,Flora exhibition buildings,Recintos expositivos para animais,false,,Genérico,
1074,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,50,32,,En_25_50_32,Flora exhibition grounds,Edifícios expositivos para plantas,false,,Genérico,
1075,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,50,54,,En_25_50_54,Multipurpose exhibition buildings,Recintos expositivos para plantas,false,,Genérico,
1076,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,25,70,,,En_25_70,Information entities,Edifícios de exposição multi-uso ,false,,Genérico,
1077,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,70,2,,En_25_70_02,Archive buildings,Entidades de informação,false,,Genérico,
1078,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,70,13,,En_25_70_13,Conference buildings,Edifícios de arquivo,false,,Genérico,
1079,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,70,42,,En_25_70_42,Information kiosks,Edifícios de conferências ,false,,Genérico,
1080,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,70,47,,En_25_70_47,Library buildings,Quiosques de informação,false,,Genérico,
1081,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,25,90,,,En_25_90,Worship entities,Bibliotecas,false,,Genérico,
1082,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,25,90,30,,En_25_90_30,Faith worship buildings,Entidades de culto,false,,Genérico,
1083,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,1,30,,,,En_30,Industrial entities,Edifícios de culto religioso ,false,,Genérico,
1084,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,30,10,,,En_30_10,Mineral extraction entities,Entidades industriais ,false,,Genérico,
1085,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,10,57,,En_30_10_57,Offshore oil and gas extraction platforms,Entidades de extração mineral,false,,Genérico,
1086,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,10,80,,En_30_10_80,Spoil heaps,Plataformas de extração de petróleo e gás offshore,false,,Genérico,
1087,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,10,85,,En_30_10_85,Surface mining structures,Depósito de resíduos de minas,false,,Genérico,
1088,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,10,86,,En_30_10_86,Surface mining cuttings,Estruturas de mineração de superfície,false,,Genérico,
1089,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,10,90,,En_30_10_90,Underground mining structures,Aterro para mineração de superfície ,false,,Genérico,
1090,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,30,20,,,En_30_20,Nuclear and chemical management entities,Estruturas de mineração subterrânea,false,,Genérico,
1091,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,20,15,,En_30_20_15,Radioactivity waste management control buildings,Entidades de gestão nuclear e química,false,,Genérico,
1092,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,20,30,,En_30_20_30,High heat generating radioactive waste management tunnel,Edifícios de controlo e gestão de resíduos radioativos,false,,Genérico,
1093,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,20,35,,En_30_20_35,High heat radioactive waste package transfer buildings,Tunel de gestão de resíduos radioativos com alta produção de calor,false,,Genérico,
1094,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,20,45,,En_30_20_45,Low heat radioactive waste package transfer buildings,Edifícios de transferência de embalagens de contenção de resíduos radioativos com alta produção de calor ,false,,Genérico,
1095,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,20,60,,En_30_20_60,Low heat generating radioactive waste management vault,Edifícios de transferência de embalagens de contenção de resíduos radioativos com baixa produção de calor,false,,Genérico,
1096,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,20,70,,En_30_20_70,Radioactivity decontamination buildings,Depósito de resíduos radioativos com baixa produção de calor,false,,Genérico,
1097,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,20,75,,En_30_20_75,Radioactivity effluent management buildings,Edifícios de descontaminação de radioatividade,false,,Genérico,
1098,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,30,30,,,En_30_30,Mineral processing entities,Edifícios de gestão de efluentes radioativos,false,,Genérico,
1099,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,30,33,,En_30_30_33,Gas processing structures,Entidades de processamento de minerais ,false,,Genérico,
1100,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,30,58,,En_30_30_58,Oil processing structures,Estruturas de processamento de gás,false,,Genérico,
1101,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,30,59,,En_30_30_59,Ore processing structures,Estruturas de processamento de óleo,false,,Genérico,
1102,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,30,40,,,En_30_40,Animal and plant products processing entities,Estruturas de processamento de minérios,false,,Genérico,
1103,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,40,1,,En_30_40_01,Animal processing buildings,Entidades de processamento de produtos de origem animal e vegetal,false,,Genérico,
1104,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,40,20,,En_30_40_20,Crop processing buildings,Edifícios de processamento animal,false,,Genérico,
1105,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,40,30,,En_30_40_30,Fish processing buildings,Edifícios de processamento de colheita,false,,Genérico,
1106,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,40,40,,En_30_40_40,Horticultural processing buildings,Edifícios de processamento de pescado,false,,Genérico,
1107,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,40,90,,En_30_40_90,Timber processing buildings,Edifícios de processamento de horticultura,false,,Genérico,
1108,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,30,50,,,En_30_50,Manufacturing entities,Edifícios de processamento de madeira,false,,Genérico,
1109,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,50,15,,En_30_50_15,Cranes,Entidades de manufatura,false,,Genérico,
1110,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,50,50,,En_30_50_50,Manufacturing buildings,Gruas,false,,Genérico,
1111,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,30,60,,,En_30_60,Cleaning and maintenance entities,Edifícios de manufatura,false,,Genérico,
1112,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,60,20,,En_30_60_20,Decontamination laundry buildings,Entidades de limpeza e manutenção,false,,Genérico,
1113,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,60,40,,En_30_60_40,Laundry buildings,Edifícios de lanvandaria e descontaminação,false,,Genérico,
1114,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,60,50,,En_30_60_50,Maintenance buildings,Edifícios de lanvandaria ,false,,Genérico,
1115,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,60,94,,En_30_60_94,Vehicle cleaning buildings,Edifícios de manutenção,false,,Genérico,
1116,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,2,30,70,,,En_30_70,Process entities,Edifícios de limpeza de veículos ,false,,Genérico,
1117,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,70,13,,En_30_70_13,Chimney stacks,Entidades de processamento ,false,,Genérico,
1118,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,70,15,,En_30_70_15,Conveyors,Chaminés,false,,Genérico,
1119,SECClasS,2021-06-25T00:00:00.000+00:00,1.19,1,Entidades,,3,30,70,17,,En_30_70_17,Cooling towers,Correia transportadora,false,,Genérico,
